img_url,Difficulty,Hide/Show,answer,hint,source,DONE?,is the hint correct?,number of units of reasoning need to solve the rebus puzzle,text present or not in image,language of text in image,spelling of individual objects/components DIFFERENT from that in the final caption?,COLOR of objects/text in image needed for answering?,POSITION of objects/text in image needed for answering?,ORIENTATION of objects/text in image needed for answering?,ASPECT RATIO of objects/text in image needed for answering?,SIZE of objects/text in image needed for answering?,STYLE/TEXTURE of objects/text in image needed for answering?,NUMBER of objects/text in image needed for answering?,"External knowledge - pop, science, culture, commonsense info needed to answer?",Annotator Assigned
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_1.png,HARD,SHOW,Cuba,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POP,Khush
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_2.png,HARD,SHOW,Eiffel Tower,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,5.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Khush
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_3.png,HARD,SHOW,Supermarket,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Khush
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_4.png,HARD,SHOW,Laundromat,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Khush
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_5.png,HARD,SHOW,Angkor Wat,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CULTURE,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_6.png,HARD,HIDE,Tunnel,,https://eslvault.com/free-printable-rebus-puzzles/,,,,,,,,,,,,,,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_7.png,EASY,SHOW,Iran,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_8.png,EASY,SHOW,Boxing ring,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_9.png,HARD,SHOW,Mount Rushmore,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_10.png,HARD,HIDE,Finland,,https://eslvault.com/free-printable-rebus-puzzles/,,,2.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_11.png,EASY,SHOW,Micronesia,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/9_12.png,EASY,SHOW,Hairdresser,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_1.png,EASY,SHOW,Microscope,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_2.png,EASY,SHOW,One night stand,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_3.png,HARD,SHOW,Eye sockets,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_4.png,EASY,SHOW,Houseplant,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_5.png,HARD,SHOW,Neighbourhood,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_6.png,,,Failure,,https://eslvault.com/free-printable-rebus-puzzles/,,,,,,,,,,,,,,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_7.png,EASY,SHOW,Headquarters,,https://eslvault.com/free-printable-rebus-puzzles/,,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_8.png,EASY,SHOW,Blanket,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_9.png,EASY,SHOW,Cut corners,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_10.png,HARD,SHOW,Cocktail,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_11.png,HARD,SHOW,Tennis shoes,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/10_12.png,EASY,SHOW,Summary,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_1.png,EASY,SHOW,Teacup,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_2.png,EASY,SHOW,Fly screen,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_3.png,EASY,SHOW,Metaphor,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_4.png,HARD,SHOW,Leftover|Turnover,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_5.png,HARD,SHOW,Bad influence,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_6.png,EASY,SHOW,Backhand,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_7.png,EASY,SHOW,Sunken,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_8.png,EASY,SHOW,Wise guy,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_9.png,HARD,SHOW,Stay indoors,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_10.png,EASY,SHOW,Crystallise|Crystallize,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_11.png,EASY,SHOW,Elbow,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/11_12.png,HARD,SHOW,New Zealand,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_1.png,EASY,SHOW,Unbroken,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_2.png,HARD,SHOW,Highchair,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_3.png,,,Foul language,,https://eslvault.com/free-printable-rebus-puzzles/,,,,,,,,,,,,,,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_4.png,EASY,SHOW,Summer,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_5.png,EASY,SHOW,Cattle,cat ill,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_6.png,EASY,SHOW,Four seasons,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_7.png,EASY,SHOW,Mutate,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_8.png,HARD,SHOW,Coloring|For coloring,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SCIENCE,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_9.png,HARD,SHOW,Indian food,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_10.png,HARD,SHOW,The underdog,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_11.png,HARD,SHOW,The birds and the bees,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/12_12.png,EASY,SHOW,Tripod,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_1.png,EASY,SHOW,Pecan nuts,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_2.png,HARD,SHOW,Seasoning,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_3.png,HARD,SHOW,Karaoke,carry ok,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_4.png,EASY,SHOW,Easel,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_5.png,EASY,SHOW,Horsefly,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_6.png,,,Shotgun,,https://eslvault.com/free-printable-rebus-puzzles/,,,,,,,,,,,,,,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_7.png,HARD,SHOW,Discount,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_8.png,EASY,SHOW,Shoplift,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_9.png,HARD,SHOW,Sidekicks,,https://eslvault.com/free-printable-rebus-puzzles/,,,,,,,,,,,,,,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_10.png,HARD,SHOW,Gum tree,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_11.png,EASY,SHOW,Keep your eyes on the ball,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/13_12.png,HARD,SHOW,Fortunate,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,COMMONSENSE,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_1.png,HARD,SHOW,Shake a leg,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_2.png,HARD,SHOW,Hot under the collar,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,4.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_3.png,EASY,SHOW,Sweet tooth,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_4.png,HARD,SHOW,An old hand,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_5.png,EASY,SHOW,A bone to pick,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_6.png,HARD,SHOW,To be in a pickle,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_7.png,EASY,SHOW,Fingers crossed,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_8.png,HARD,SHOW,See eye to eye,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_9.png,HARD,SHOW,Backburner,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_10.png,EASY,SHOW,Sixth sense,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_11.png,EASY,SHOW,Breaking point,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/14_12.png,EASY,SHOW,On second thought,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_1.png,EASY,SHOW,Word of mouth,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_2.png,HARD,SHOW,A chain of events,,https://eslvault.com/free-printable-rebus-puzzles/,,0.0,2.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_3.png,EASY,SHOW,Sleep on it,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_4.png,HARD,SHOW,Jockey for position,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_5.png,EASY,SHOW,Hit the hay,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_6.png,HARD,SHOW,All in a days work,,https://eslvault.com/free-printable-rebus-puzzles/,,0.0,,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_7.png,EASY,SHOW,Door to door,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_8.png,HARD,SHOW,Draw blood,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_9.png,HARD,SHOW,A flash in the pan,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_10.png,HARD,SHOW,A barrel of laughs,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_11.png,HARD,SHOW,Two ships passing in the night,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,3.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/15_12.png,EASY,SHOW,Safe and sound,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SCIENCE,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_1.png,EASY,SHOW,Holy man,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_2.png,EASY,SHOW,Be on time,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_3.png,EASY,SHOW,Trillion,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_4.png,EASY,SHOW,Peasants,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_5.png,HARD,SHOW,Backpedal,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_6.png,HARD,SHOW,Forecast,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_7.png,EASY,SHOW,Noodles,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_8.png,EASY,SHOW,Surface,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_9.png,HARD,SHOW,Launder money,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_10.png,EASY,SHOW,Peace on earth,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_11.png,EASY,SHOW,Hand in hand,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,1.0,1.0,ONLY ENGLISH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/16_12.png,HARD,SHOW,Beetroot,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_1.png,EASY,SHOW,India,In D ah,https://eslvault.com/free-printable-rebus-puzzles/,DONE,1.0,1.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_2.png,EASY,SHOW,Lunatics,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
https://raw.githubusercontent.com/abhi1nandy2/Re-Bus/master/images/17_3.png,HARD,SHOW,Mayonnaise,,https://eslvault.com/free-printable-rebus-puzzles/,DONE,,2.0,1.0,ONLY ENGLISH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Deepiha
